gov_id,week_label,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
16264,2025W42,2023-04-17~2023-04-23,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-04-24~2023-04-30,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-05-01~2023-05-07,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-05-08~2023-05-14,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-05-15~2023-05-21,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-05-22~2023-05-28,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-05-29~2023-06-04,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-06-05~2023-06-11,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-06-12~2023-06-18,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-06-19~2023-06-25,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-06-26~2023-07-02,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-07-03~2023-07-09,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-07-10~2023-07-16,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-07-17~2023-07-23,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-07-24~2023-07-30,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-07-31~2023-08-06,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-08-07~2023-08-13,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-08-14~2023-08-20,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-08-21~2023-08-27,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-08-28~2023-09-03,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-09-04~2023-09-10,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-09-11~2023-09-17,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-09-18~2023-09-24,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-09-25~2023-10-01,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-10-02~2023-10-08,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-10-09~2023-10-15,,,12800173.0,44635,0.0,0,2025-10-28
16264,2025W42,2023-10-16~2023-10-22,2625.0,13.0,12802798.0,44648,0.0,1,2025-10-28
16264,2025W42,2023-10-23~2023-10-29,,,12802798.0,44648,-1.0,0,2025-10-28
16264,2025W42,2023-10-30~2023-11-05,2710.0,12.0,12805508.0,44660,0.0,1,2025-10-28
16264,2025W42,2023-11-06~2023-11-12,,,12805508.0,44660,-1.0,0,2025-10-28
16264,2025W42,2023-11-13~2023-11-19,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-11-20~2023-11-26,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-11-27~2023-12-03,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-12-04~2023-12-10,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-12-11~2023-12-17,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-12-18~2023-12-24,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2023-12-25~2023-12-31,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-01-01~2024-01-07,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-01-08~2024-01-14,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-01-15~2024-01-21,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-01-22~2024-01-28,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-01-29~2024-02-04,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-02-05~2024-02-11,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-02-12~2024-02-18,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-02-19~2024-02-25,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-02-26~2024-03-03,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-03-04~2024-03-10,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-03-11~2024-03-17,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-03-18~2024-03-24,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-03-25~2024-03-31,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-04-01~2024-04-07,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-04-08~2024-04-14,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-04-15~2024-04-21,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-04-22~2024-04-28,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-04-29~2024-05-05,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-05-06~2024-05-12,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-05-13~2024-05-19,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-05-20~2024-05-26,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-05-27~2024-06-02,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-06-03~2024-06-09,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-06-10~2024-06-16,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-06-17~2024-06-23,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-06-24~2024-06-30,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-07-01~2024-07-07,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-07-08~2024-07-14,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-07-15~2024-07-21,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-07-22~2024-07-28,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-07-29~2024-08-04,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-08-05~2024-08-11,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-08-12~2024-08-18,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-08-19~2024-08-25,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-08-26~2024-09-01,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-09-02~2024-09-08,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-09-09~2024-09-15,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-09-16~2024-09-22,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-09-23~2024-09-29,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-09-30~2024-10-06,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-10-07~2024-10-13,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-10-14~2024-10-20,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-10-21~2024-10-27,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-10-28~2024-11-03,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-11-04~2024-11-10,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-11-11~2024-11-17,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-11-18~2024-11-24,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-11-25~2024-12-01,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-12-02~2024-12-08,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-12-09~2024-12-15,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-12-16~2024-12-22,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-12-23~2024-12-29,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2024-12-30~2025-01-05,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-01-06~2025-01-12,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-01-13~2025-01-19,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-01-20~2025-01-26,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-01-27~2025-02-02,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-02-03~2025-02-09,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-02-10~2025-02-16,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-02-17~2025-02-23,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-02-24~2025-03-02,,,12805508.0,44660,0.0,0,2025-10-28
16264,2025W42,2025-03-03~2025-03-09,19161.0,62.0,12824669.0,44722,0.0,1,2025-10-28
16264,2025W42,2025-03-10~2025-03-16,,,12824669.0,44722,-1.0,0,2025-10-28
16264,2025W42,2025-03-17~2025-03-23,30900.0,105.0,12855569.0,44827,0.0,1,2025-10-28
16264,2025W42,2025-03-24~2025-03-30,44490.0,154.0,12900059.0,44981,0.43980582524271844,1,2025-10-28
16264,2025W42,2025-03-31~2025-04-06,,,12900059.0,44981,-1.0,0,2025-10-28
16264,2025W42,2025-04-07~2025-04-13,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-04-14~2025-04-20,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-04-21~2025-04-27,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-04-28~2025-05-04,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-05-05~2025-05-11,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-05-12~2025-05-18,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-05-19~2025-05-25,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-05-26~2025-06-01,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-06-02~2025-06-08,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-06-09~2025-06-15,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-06-16~2025-06-22,,,12900059.0,44981,0.0,0,2025-10-28
16264,2025W42,2025-06-23~2025-06-29,1471762.0,5559.0,14371821.0,50540,0.0,52,2025-10-28
16264,2025W42,2025-06-30~2025-07-06,602801.0,2285.0,14974622.0,52825,-0.5904222285940254,51,2025-10-28
16264,2025W42,2025-07-07~2025-07-13,211400.0,836.0,15186022.0,53661,-0.6493038332716767,34,2025-10-28
16264,2025W42,2025-07-14~2025-07-20,64708.0,247.0,15250730.0,53908,-0.693907284768212,6,2025-10-28
16264,2025W42,2025-07-21~2025-07-27,19650.0,74.0,15270380.0,53982,-0.6963281201706126,3,2025-10-28
