gov_id,official_release_date,week_range,amount,tickets,total_amount,total_tickets,rate,theater_count,fetch_date
23322,2022-12-14,2025-01-27~2025-02-02,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-02-03~2025-02-09,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-02-10~2025-02-16,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-02-17~2025-02-23,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-02-24~2025-03-02,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-03-03~2025-03-09,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-03-10~2025-03-16,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-03-17~2025-03-23,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-03-24~2025-03-30,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-03-31~2025-04-06,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-04-07~2025-04-13,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-04-14~2025-04-20,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-04-21~2025-04-27,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-04-28~2025-05-04,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-05-05~2025-05-11,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-05-12~2025-05-18,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-05-19~2025-05-25,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-05-26~2025-06-01,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-06-02~2025-06-08,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-06-09~2025-06-15,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-06-16~2025-06-22,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-06-23~2025-06-29,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-06-30~2025-07-06,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-07-07~2025-07-13,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-07-14~2025-07-20,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-07-21~2025-07-27,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-07-28~2025-08-03,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-08-04~2025-08-10,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-08-11~2025-08-17,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-08-18~2025-08-24,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-08-25~2025-08-31,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-09-01~2025-09-07,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-09-08~2025-09-14,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-09-15~2025-09-21,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-09-22~2025-09-28,,,747055409.0,2239300,0.0,0,2025-10-29
23322,2022-12-14,2025-09-29~2025-10-05,1938582.0,4875.0,748993991.0,2244175,0.0,77,2025-10-29
23322,2022-12-14,2025-10-06~2025-10-12,1319587.0,3330.0,750313578.0,2247505,-0.31930297506115296,77,2025-10-29
