current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,film_length_x,is_restricted,release_month_sin,release_month_cos,region,film_length_y
5,0,0,708575,297981,2678,1133,16,15,3,730,243.3333333,705572,134295,70,0,-1,-1.84E-16,日本,70
6,0,0,297981,134295,1133,494,15,12,3,730,243.3333333,705572,88759,70,0,-1,-1.84E-16,日本,70
7,0,0,134295,88759,494,326,12,7,3,730,243.3333333,705572,51024,70,0,-1,-1.84E-16,日本,70
8,0,0,88759,51024,326,188,7,3,3,730,243.3333333,705572,69923,70,0,-1,-1.84E-16,日本,70
9,0,0,51024,69923,188,266,3,4,3,730,243.3333333,705572,25939,70,0,-1,-1.84E-16,日本,70
3,0,0,324408,241280,1284,982,28,28,3,324408,108136,241280,96966,129,0,-1,-1.84E-16,日本,129
4,0,0,241280,96966,982,391,28,18,3,324408,108136,241280,22885,129,0,-1,-1.84E-16,日本,129
5,0,0,96966,22885,391,98,18,6,3,324408,108136,241280,1460,129,0,-1,-1.84E-16,日本,129
6,0,0,22885,1460,98,6,6,1,3,324408,108136,241280,1940,129,0,-1,-1.84E-16,日本,129
7,0,0,1460,1940,6,8,1,1,3,324408,108136,241280,7660,129,0,-1,-1.84E-16,日本,129
3,0,0,60065,80635,272,379,15,15,3,60065,20021.66667,80635,17570,110,0,-1,-1.84E-16,西班牙,110
4,0,0,80635,17570,379,84,15,5,3,60065,20021.66667,80635,6370,110,0,-1,-1.84E-16,西班牙,110
5,0,0,17570,6370,84,33,5,2,3,60065,20021.66667,80635,2880,110,0,-1,-1.84E-16,西班牙,110
6,0,0,6370,2880,33,14,2,1,3,60065,20021.66667,80635,3010,110,0,-1,-1.84E-16,西班牙,110
3,0,0,51634,45890,230,207,9,9,3,51634,17211.33333,45890,24890,90,0,-1,-1.84E-16,日本,90
4,0,0,45890,24890,207,108,9,2,3,51634,17211.33333,45890,26610,90,0,-1,-1.84E-16,日本,90
5,0,0,24890,26610,108,113,2,2,3,51634,17211.33333,45890,17280,90,0,-1,-1.84E-16,日本,90
6,0,0,26610,17280,113,73,2,1,3,51634,17211.33333,45890,9950,90,0,-1,-1.84E-16,日本,90
7,0,0,17280,9950,73,43,1,1,3,51634,17211.33333,45890,5720,90,0,-1,-1.84E-16,日本,90
8,0,0,9950,5720,43,24,1,1,3,51634,17211.33333,45890,5560,90,0,-1,-1.84E-16,日本,90
9,0,0,5720,5560,24,23,1,1,3,51634,17211.33333,45890,2540,90,0,-1,-1.84E-16,日本,90
3,0,0,557642,537443,2071,2014,51,51,3,557642,185880.6667,537443,100195,109,0,-1,-1.84E-16,印尼,109
4,0,0,537443,100195,2014,372,51,22,3,557642,185880.6667,537443,8980,109,0,-1,-1.84E-16,印尼,109
5,0,0,100195,8980,372,39,22,2,3,557642,185880.6667,537443,2110,109,0,-1,-1.84E-16,印尼,109
3,1,0,4960,95983,31,450,1,14,2,4960,2480,95983,64673,98,0,-1,-1.84E-16,德國,98
4,0,0,95983,64673,450,305,14,14,2,4960,2480,95983,19960,98,0,-1,-1.84E-16,德國,98
5,0,0,64673,19960,305,95,14,8,2,4960,2480,95983,6280,98,0,-1,-1.84E-16,德國,98
3,0,0,645419,475081,2549,1915,67,67,3,645419,215139.6667,475081,34679,112,0,-1,-1.84E-16,美國,112
4,0,0,475081,34679,1915,161,67,29,3,645419,215139.6667,475081,4800,112,0,-1,-1.84E-16,美國,112
5,0,0,34679,4800,161,23,29,3,3,645419,215139.6667,475081,590,112,0,-1,-1.84E-16,美國,112
3,0,0,47162,50143,219,235,15,15,3,47162,15720.66667,50143,10740,112,0,-1,-1.84E-16,法國,112
3,0,0,94980,213938,312,879,3,23,2,94980,47490,213938,184569,102,0,-1,-1.84E-16,韓國,102
4,0,0,213938,184569,879,788,23,23,2,94980,47490,213938,36444,102,0,-1,-1.84E-16,韓國,102
5,0,0,184569,36444,788,155,23,12,2,94980,47490,213938,3980,102,0,-1,-1.84E-16,韓國,102
6,0,0,36444,3980,155,15,12,1,2,94980,47490,213938,1740,102,0,-1,-1.84E-16,韓國,102
7,0,0,3980,1740,15,7,1,1,2,94980,47490,213938,860,102,0,-1,-1.84E-16,韓國,102
3,0,0,2017935,1901362,7805,7628,81,81,3,2017935,672645,1901362,596753,108,0,-1,-1.84E-16,美國,108
4,0,0,1901362,596753,7628,2571,81,78,3,2017935,672645,1901362,408067,108,0,-1,-1.84E-16,美國,108
5,0,0,596753,408067,2571,1838,78,12,3,2017935,672645,1901362,106760,108,0,-1,-1.84E-16,美國,108
6,0,0,408067,106760,1838,479,12,2,3,2017935,672645,1901362,3900,108,0,-1,-1.84E-16,美國,108
7,0,1,106760,3900,479,15,2,2,3,2017935,672645,1901362,320,108,0,-1,-1.84E-16,美國,108
3,0,0,54000,1002765,180,3909,1,76,4,54000,13500,1002765,654733,109,0,-0.866025404,0.5,美國,109
4,0,0,1002765,654733,3909,2564,76,76,4,54000,13500,1002765,128177,109,0,-0.866025404,0.5,美國,109
5,0,0,654733,128177,2564,496,76,71,4,54000,13500,1002765,18331,109,0,-0.866025404,0.5,美國,109
3,0,0,136850,49455153,391,160513,1,94,3,136850,45616.66667,49455153,47659807,99,0,-1,-1.84E-16,日本,99
4,0,0,49455153,47659807,160513,153858,94,94,3,136850,45616.66667,49455153,39753346,99,0,-1,-1.84E-16,日本,99
5,0,0,47659807,39753346,153858,129280,94,93,3,136850,45616.66667,49455153,22732660,99,0,-1,-1.84E-16,日本,99
6,0,0,39753346,22732660,129280,73287,93,94,3,136850,45616.66667,49455153,26863977,99,0,-1,-1.84E-16,日本,99
7,0,0,22732660,26863977,73287,86390,94,94,3,136850,45616.66667,49455153,14192760,99,0,-1,-1.84E-16,日本,99
3,0,0,19720,375702,68,1526,1,35,2,19720,9860,375702,314431,84,0,-1,-1.84E-16,捷克,84
4,0,0,375702,314431,1526,1290,35,34,2,19720,9860,375702,63836,84,0,-1,-1.84E-16,捷克,84
5,0,0,314431,63836,1290,267,34,24,2,19720,9860,375702,11060,84,0,-1,-1.84E-16,捷克,84
6,0,0,63836,11060,267,51,24,5,2,19720,9860,375702,3690,84,0,-1,-1.84E-16,捷克,84
7,0,0,11060,3690,51,16,5,2,2,19720,9860,375702,11550,84,0,-1,-1.84E-16,捷克,84
3,0,0,9353106,9236937,30314,30174,83,83,4,9353106,2338276.5,9236937,5700710,161,0,-1,-1.84E-16,美國,161
4,0,0,9236937,5700710,30174,18876,83,83,4,9353106,2338276.5,9236937,1958395,161,0,-1,-1.84E-16,美國,161
5,0,0,5700710,1958395,18876,6613,83,76,4,9353106,2338276.5,9236937,1266057,161,0,-1,-1.84E-16,美國,161
6,0,0,1958395,1266057,6613,4104,76,69,4,9353106,2338276.5,9236937,536131,161,0,-1,-1.84E-16,美國,161
3,0,0,1381388,1347080,5288,5218,67,67,3,1381388,460462.6667,1347080,495459,103,0,-1,-1.84E-16,日本,103
4,0,0,1347080,495459,5218,1912,67,60,3,1381388,460462.6667,1347080,81293,103,0,-1,-1.84E-16,日本,103
5,0,0,495459,81293,1912,304,60,16,3,1381388,460462.6667,1347080,61873,103,0,-1,-1.84E-16,日本,103
6,0,0,81293,61873,304,232,16,10,3,1381388,460462.6667,1347080,49888,103,0,-1,-1.84E-16,日本,103
3,0,0,519717,338678,1970,1287,35,35,3,519717,173239,338678,64823,132,0,-1,-1.84E-16,印尼,132
4,0,0,338678,64823,1287,252,35,19,3,519717,173239,338678,5700,132,0,-1,-1.84E-16,印尼,132
5,0,0,64823,5700,252,27,19,1,3,519717,173239,338678,1460,132,0,-1,-1.84E-16,印尼,132
3,0,0,46103,41940,194,189,13,13,3,46103,15367.66667,41940,12605,117,0,-1,-1.84E-16,挪威,117
4,0,0,41940,12605,189,61,13,5,3,46103,15367.66667,41940,320,117,0,-1,-1.84E-16,挪威,117
3,0,0,23582348,29107538,86748,106482,89,91,4,23582348,5895587,29107538,21969442,110,0,-0.866025404,0.5,中華民國,110
4,0,0,29107538,21969442,106482,79178,91,91,4,23582348,5895587,29107538,10509366,110,0,-0.866025404,0.5,中華民國,110
3,0,0,724163,1011496,2811,3988,42,42,3,724163,241387.6667,1011496,356571,102,0,-0.866025404,0.5,印尼,102
4,0,0,1011496,356571,3988,1524,42,37,3,724163,241387.6667,1011496,281227,102,0,-0.866025404,0.5,印尼,102
5,0,0,356571,281227,1524,1099,37,25,3,724163,241387.6667,1011496,87254,102,0,-0.866025404,0.5,印尼,102
3,0,0,590340,535405,2431,2215,48,48,3,590340,196780,535405,69898,104,0,-1,-1.84E-16,美國,104
4,0,0,535405,69898,2215,284,48,35,3,590340,196780,535405,3530,104,0,-1,-1.84E-16,美國,104
5,0,0,69898,3530,284,14,35,2,3,590340,196780,535405,2673,104,0,-1,-1.84E-16,美國,104
3,0,0,924274,1215205,3394,4535,40,40,3,924274,308091.3333,1215205,571919,105,0,-1,-1.84E-16,美國,105
4,0,0,1215205,571919,4535,2093,40,40,3,924274,308091.3333,1215205,157806,105,0,-1,-1.84E-16,美國,105
5,0,0,571919,157806,2093,611,40,16,3,924274,308091.3333,1215205,74880,105,0,-1,-1.84E-16,美國,105
6,0,0,157806,74880,611,290,16,7,3,924274,308091.3333,1215205,33406,105,0,-1,-1.84E-16,美國,105
3,0,0,3919140,3585178,13040,12586,56,57,3,3919140,1306380,3585178,2246269,94,0,-1,-1.84E-16,日本,94
4,0,0,3585178,2246269,12586,7929,57,55,3,3919140,1306380,3585178,1044674,94,0,-1,-1.84E-16,日本,94
5,0,0,2246269,1044674,7929,3632,55,45,3,3919140,1306380,3585178,361369,94,0,-1,-1.84E-16,日本,94
6,0,0,1044674,361369,3632,1248,45,20,3,3919140,1306380,3585178,182689,94,0,-1,-1.84E-16,日本,94
7,0,0,361369,182689,1248,641,20,18,3,3919140,1306380,3585178,56161,94,0,-1,-1.84E-16,日本,94
3,0,0,797747,1228374,2913,4626,75,75,3,797747,265915.6667,1228374,250288,98,0,-0.866025404,0.5,美國,98
4,0,0,1228374,250288,4626,945,75,70,3,797747,265915.6667,1228374,131759,98,0,-0.866025404,0.5,美國,98
5,0,0,250288,131759,945,445,70,39,3,797747,265915.6667,1228374,54421,98,0,-0.866025404,0.5,美國,98
3,0,0,5279145,3710807,19274,13890,98,98,7,5279145,754163.5714,3710807,1015462,112,0,-1,-1.84E-16,香港,112
4,0,0,3710807,1015462,13890,3796,98,97,7,5279145,754163.5714,3710807,425966,112,0,-1,-1.84E-16,香港,112
5,0,0,1015462,425966,3796,1583,97,82,7,5279145,754163.5714,3710807,345257,112,0,-1,-1.84E-16,香港,112
3,0,0,2057241,3672540,7165,13222,69,69,3,2057241,685747,3672540,2842308,106,0,-0.866025404,0.5,日本,106
4,0,0,3672540,2842308,13222,9446,69,64,3,2057241,685747,3672540,1957819,106,0,-0.866025404,0.5,日本,106
5,0,0,2842308,1957819,9446,7039,64,59,3,2057241,685747,3672540,1776484,106,0,-0.866025404,0.5,日本,106
3,0,0,168618,106176,668,421,20,20,6,168618,28103,106176,13685,97,0,-1,-1.84E-16,日本,97
4,0,0,106176,13685,421,59,20,9,6,168618,28103,106176,3340,97,0,-1,-1.84E-16,日本,97
5,0,0,13685,3340,59,13,9,3,6,168618,28103,106176,700,97,0,-1,-1.84E-16,日本,97
3,0,0,86655,4036149,316,14927,1,44,2,86655,43327.5,4036149,2433665,64,0,-0.866025404,0.5,韓國,64
4,0,0,4036149,2433665,14927,8981,44,48,2,86655,43327.5,4036149,1770574,64,0,-0.866025404,0.5,韓國,64
5,0,0,2433665,1770574,8981,6788,48,48,2,86655,43327.5,4036149,608194,64,0,-0.866025404,0.5,韓國,64
3,0,0,1785096,1916841,6188,6621,20,20,7,1785096,255013.7143,1916841,690619,67,0,-0.866025404,0.5,日本,67
3,0,0,19442221,10760922,59827,33219,93,94,5,19442221,3888444.2,10760922,6071151,118,0,-0.866025404,0.5,美國,118
4,0,0,10760922,6071151,33219,19447,94,95,5,19442221,3888444.2,10760922,2467073,118,0,-0.866025404,0.5,美國,118
3,0,0,306617,150288,1225,654,62,62,4,306617,76654.25,150288,8288,91,0,-0.866025404,0.5,美國,91
4,0,0,150288,8288,654,37,62,9,4,306617,76654.25,150288,720,91,0,-0.866025404,0.5,美國,91
3,0,0,3200102,2065563,12296,7961,72,70,4,3200102,800025.5,2065563,922378,138,0,-0.866025404,0.5,韓國,138
4,0,0,2065563,922378,7961,3465,70,69,4,3200102,800025.5,2065563,345650,138,0,-0.866025404,0.5,韓國,138
3,0,0,5558047,3555285,21167,13616,82,83,4,5558047,1389511.75,3555285,1735087,125,1,-0.866025404,0.5,香港,125
4,0,0,3555285,1735087,13616,6358,83,83,4,5558047,1389511.75,3555285,594779,125,1,-0.866025404,0.5,香港,125
3,0,0,1443591,2020737,4895,6881,20,20,7,1443591,206227.2857,2020737,823485,75,0,-0.866025404,0.5,日本,75
3,0,0,1009490,460695,3151,1632,10,10,4,1009490,252372.5,460695,181873,101,0,-0.866025404,0.5,日本,101
4,0,0,460695,181873,1632,648,10,10,4,1009490,252372.5,460695,33202,101,0,-0.866025404,0.5,日本,101
3,0,0,102590,83785,500,405,2,2,3,102590,34196.66667,83785,31795,110,0,1.22E-16,-1,日本,110
4,0,0,83785,31795,405,149,2,2,3,102590,34196.66667,83785,8085,110,0,1.22E-16,-1,日本,110
3,0,0,144545,152730,682,721,2,2,3,144545,48181.66667,152730,37955,140,0,1.22E-16,-1,日本,140
3,0,0,10239938,11123494,43676,48255,81,82,5,10239938,2047987.6,11123494,3787451,128,0,1.22E-16,-1,美國,128
4,0,0,11123494,3787451,48255,16197,82,81,5,10239938,2047987.6,11123494,895784,128,0,1.22E-16,-1,美國,128
5,0,0,3787451,895784,16197,3776,81,56,5,10239938,2047987.6,11123494,190423,128,0,1.22E-16,-1,美國,128
6,0,0,895784,190423,3776,800,56,10,5,10239938,2047987.6,11123494,46915,128,0,1.22E-16,-1,美國,128
7,0,0,190423,46915,800,191,10,4,5,10239938,2047987.6,11123494,11040,128,0,1.22E-16,-1,美國,128
8,0,2,46915,11040,191,43,4,1,5,10239938,2047987.6,11123494,17160,128,0,1.22E-16,-1,美國,128
9,2,0,11040,17160,43,205,1,3,5,10239938,2047987.6,11123494,17720,128,0,1.22E-16,-1,美國,128
10,0,0,17160,17720,205,208,3,3,5,10239938,2047987.6,11123494,12240,128,0,1.22E-16,-1,美國,128
11,0,0,17720,12240,208,137,3,4,5,10239938,2047987.6,11123494,24600,128,0,1.22E-16,-1,美國,128
12,0,0,12240,24600,137,405,4,3,5,10239938,2047987.6,11123494,33485,128,0,1.22E-16,-1,美國,128
13,0,0,24600,33485,405,504,3,4,5,10239938,2047987.6,11123494,23890,128,0,1.22E-16,-1,美國,128
14,0,0,33485,23890,504,259,4,3,5,10239938,2047987.6,11123494,14240,128,0,1.22E-16,-1,美國,128
15,0,0,23890,14240,259,122,3,2,5,10239938,2047987.6,11123494,5320,128,0,1.22E-16,-1,美國,128
